Purchase Order Number,Property,Description,GL Account,Unit Name,Vendor,Approval Status,Last Approver,Last Approved On,Created At,Required By,Order Submitted Date,Received,Completed,Sum of Bills,Amount,All Bills,Billed Amount (Line Item),Property Name
12458,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",Southeast Flooring- 1/1 Plank T/O the entire unit,1405 - Building Improvements,90,,Approved,Mordechai Levenberg,11/18/2024,10/22/2024,,,No,No,"3,963.72","1,854.27","670.11, 400.00, 350.00, 564.38, 125.00, 1854.23","1,854.23",Infinity Magnolia LLC
12458,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210","Chadwell supply- Mini Blinds, Vertical blinds, towel bar, LED fixtures, privacy locks, shower rod , smoke alarm , sink savers",6730 - Supplies Repairs and Maintenance,90,,Approved,Mordechai Levenberg,11/18/2024,10/22/2024,,,No,No,"3,963.72",670.11,"670.11, 400.00, 350.00, 564.38, 125.00, 1854.23",670.11,Infinity Magnolia LLC
12458,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",Berlin Full Paint,6210 - Repair,90,,Approved,Mordechai Levenberg,11/18/2024,10/22/2024,,,No,No,"3,963.72",450.00,"670.11, 400.00, 350.00, 564.38, 125.00, 1854.23",350.00,Infinity Magnolia LLC
12458,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210","Berlin Resurfacing tub , surround, all countertops",6210 - Repair,90,,Approved,Mordechai Levenberg,11/18/2024,10/22/2024,,,No,No,"3,963.72",400.00,"670.11, 400.00, 350.00, 564.38, 125.00, 1854.23",400.00,Infinity Magnolia LLC
12458,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",HRt - Housekeeping,6251 - Cleaning Services,90,,Approved,Mordechai Levenberg,11/18/2024,10/22/2024,,,No,No,"3,963.72",125.00,"670.11, 400.00, 350.00, 564.38, 125.00, 1854.23",125.00,Infinity Magnolia LLC
12458,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",Appliance Source - White range,"1410 - Appliances, Furniture and Equipment",90,,Approved,Mordechai Levenberg,11/18/2024,10/22/2024,,,No,No,"3,963.72",564.38,"670.11, 400.00, 350.00, 564.38, 125.00, 1854.23",564.38,Infinity Magnolia LLC
12467,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",Appliance source -White 15.6 Fridge,"1410 - Appliances, Furniture and Equipment",214,Appliance Source,Approved,David  Patino,10/29/2024,10/23/2024,,,No,No,645.00,645.00,645.00,645.00,Infinity Magnolia LLC
12476,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210","Chadwell Supply- Burner bowls, burner elements , 9v battery , cover up plates, thermostat, pump oil, tub handles, paper rollers, kitchen faucet ,",6730 - Supplies Repairs and Maintenance,Infinity Magnolia LLC - Magnolia Terrace Apartments,Chadwell Supply,Approved,David  Patino,10/28/2024,10/24/2024,,,No,No,"1,119.72","1,119.72",1119.72,"1,119.72",Infinity Magnolia LLC
12477,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",Chadwell Supply - Goodman 2.0 ton stud mount air handler,1405 - Building Improvements,14,Chadwell Supply,Approved,David  Patino,10/28/2024,10/24/2024,,,No,No,643.93,643.93,643.93,643.93,Infinity Magnolia LLC
12493,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",Appliance source - Range,"1410 - Appliances, Furniture and Equipment",290,,Approved,Mordechai Levenberg,10/31/2024,10/28/2024,,,No,No,"2,565.30",525.00,"750.00, 370.74, 1319.56, 125.00",525.00,Infinity Magnolia LLC
12493,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",Appliance Source - Broan Range Hood / Cord,"1410 - Appliances, Furniture and Equipment",290,,Approved,Mordechai Levenberg,10/31/2024,10/28/2024,,,No,No,"2,565.30",194.56,"750.00, 370.74, 1319.56, 125.00",194.56,Infinity Magnolia LLC
12493,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",Berlin - Full Paint,6210 - Repair,290,,Approved,Mordechai Levenberg,10/31/2024,10/28/2024,,,No,No,"2,565.30",450.00,"750.00, 370.74, 1319.56, 125.00",350.00,Infinity Magnolia LLC
12493,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210","Berlin Resurfacing , tub, surround, kitchen and bath countertops",6210 - Repair,290,,Approved,Mordechai Levenberg,10/31/2024,10/28/2024,,,No,No,"2,565.30",400.00,"750.00, 370.74, 1319.56, 125.00",400.00,Infinity Magnolia LLC
12493,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",HRT- housekeeping,6251 - Cleaning Services,290,,Approved,Mordechai Levenberg,10/31/2024,10/28/2024,,,No,No,"2,565.30",125.00,"750.00, 370.74, 1319.56, 125.00",125.00,Infinity Magnolia LLC
12493,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210","Chadwell Supply- shower Rod , cabinet pull , privacy lock, ceiling flush  mount LED , towel bar vertical bar , mini blinds,",6730 - Supplies Repairs and Maintenance,290,,Approved,Mordechai Levenberg,10/31/2024,10/28/2024,,,No,No,"2,565.30",370.74,"750.00, 370.74, 1319.56, 125.00",370.74,Infinity Magnolia LLC
12493,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",Appliance source - Fridge Blk,"1410 - Appliances, Furniture and Equipment",290,,Approved,Mordechai Levenberg,10/31/2024,10/28/2024,,,No,No,"2,565.30",600.00,"750.00, 370.74, 1319.56, 125.00",600.00,Infinity Magnolia LLC
12494,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210","Chadwell Supply- LED light fixtures, towel bar and cabeinet pulls",6730 - Supplies Repairs and Maintenance,280,,Approved,David  Patino,10/28/2024,10/28/2024,,,No,No,982.07,607.07,"607.07, 250.00, 125.00",607.07,Infinity Magnolia LLC
12494,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",Berlin- Full Paint,6210 - Repair,280,,Approved,David  Patino,10/28/2024,10/28/2024,,,No,No,982.07,450.00,"607.07, 250.00, 125.00",250.00,Infinity Magnolia LLC
12494,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",HRt - Housekeeping,6251 - Cleaning Services,280,,Approved,David  Patino,10/28/2024,10/28/2024,,,No,No,982.07,125.00,"607.07, 250.00, 125.00",125.00,Infinity Magnolia LLC
12509,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",Diamond Painting -repaint bedroom ceiling,6210 - Repair,2,Diamonds Painting and Cleaning LLC,Exempt,,,10/29/2024,,,No,No,150.00,150.00,150.00,150.00,Infinity Magnolia LLC
12510,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210","Lowes Pro supply-Dimond metal mesh, mortar",6730 - Supplies Repairs and Maintenance,Infinity Magnolia LLC - Magnolia Terrace Apartments,Lowe's Pro Supply,Exempt,,,10/29/2024,,,No,No,116.82,116.82,116.82,116.82,Infinity Magnolia LLC
12511,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",Lowes Pro supply- Building Paint 1 gallon,6730 - Supplies Repairs and Maintenance,Infinity Magnolia LLC - Magnolia Terrace Apartments,Lowe's Pro Supply,Exempt,,,10/29/2024,,,No,No,44.91,44.91,44.91,44.91,Infinity Magnolia LLC
12512,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",Lowes pro supply- lamp cord for extra lighting,6730 - Supplies Repairs and Maintenance,Infinity Magnolia LLC - Magnolia Terrace Apartments,Lowe's Pro Supply,Exempt,,,10/29/2024,,,No,No,72.66,72.66,72.66,72.66,Infinity Magnolia LLC
12514,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",Jorge Oramas- Exterior lights added -4 LED 80 500k,6210 - Repair,Infinity Magnolia LLC - Magnolia Terrace Apartments,"Oramas, Jorge",Exempt,,,10/29/2024,,,No,No,380.00,380.00,380.00,380.00,Infinity Magnolia LLC
12516,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210","Creative - Leak outside - removed broken section and repiped 3/4 pex pipe, restored water",6210 - Repair,H3,"Creative Multi-Care, Inc",Exempt,,,10/29/2024,,,No,No,325.00,325.00,325.00,325.00,Infinity Magnolia LLC
12518,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210","Creative- inspected leak , tested toilet,bath shower drain, sink, seats and stems , rebuilt 3 handle valve with new, installed new trim seats and stems",6210 - Repair,93,"Creative Multi-Care, Inc",Approved,David  Patino,10/30/2024,10/29/2024,,,No,No,575.00,575.00,575.00,575.00,Infinity Magnolia LLC
12521,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",PPG Paint - 15 gallons of Interior paint,6730 - Supplies Repairs and Maintenance,H37,PPG Paints,Exempt,,,10/29/2024,,,No,No,226.75,226.75,226.75,226.75,Infinity Magnolia LLC
12522,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",PPG Paint - 15 Gallons Interior Paint,6730 - Supplies Repairs and Maintenance,261,PPG Paints,Exempt,,,10/29/2024,,,No,No,226.75,226.75,226.75,226.75,Infinity Magnolia LLC
12524,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",PPG Paint - 15 Gallons Interior Paint,6730 - Supplies Repairs and Maintenance,90,PPG Paints,Exempt,,,10/29/2024,,,No,No,226.75,226.75,226.75,226.75,Infinity Magnolia LLC
12526,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210","PPG PAINT - 19 ' rollers, extended poles, white exterior paint , black exterior paint",6730 - Supplies Repairs and Maintenance,Infinity Magnolia LLC - Magnolia Terrace Apartments,PPG Paints,Exempt,,,10/29/2024,,,No,No,,236.30,,,Infinity Magnolia LLC
12529,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",HRt - Housekeeping Touch up,6251 - Cleaning Services,19,Hrt Cleaning Services LLC,Exempt,,,10/29/2024,,,No,No,80.00,80.00,80.00,80.00,Infinity Magnolia LLC
12551,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",Southwire - low voltage landscape cord,6730 - Supplies Repairs and Maintenance,Infinity Magnolia LLC - Magnolia Terrace Apartments,HD Supply Facilities Maintenance,Exempt,,,10/30/2024,,,No,No,203.91,203.91,203.91,203.91,Infinity Magnolia LLC
12552,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210","Chadwell - Smoke alarm, atc 5 blade fuse, coil cleaner, foam, lavatory handles, sewer gloves",6730 - Supplies Repairs and Maintenance,Infinity Magnolia LLC - Magnolia Terrace Apartments,Chadwell Supply,Exempt,,,10/30/2024,,,No,No,245.24,245.24,245.24,245.24,Infinity Magnolia LLC
12556,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",Chadwell  Supply - 30 Gallon Electric water heater,"1410 - Appliances, Furniture and Equipment",229,Chadwell Supply,Approved,David  Patino,10/30/2024,10/30/2024,,,No,No,622.43,622.43,622.43,622.43,Infinity Magnolia LLC
12557,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",Chadwell supply- 30 Gallon electric water heater,"1410 - Appliances, Furniture and Equipment",H25,Chadwell Supply,Approved,David  Patino,10/30/2024,10/30/2024,,,No,No,622.43,622.43,622.43,622.43,Infinity Magnolia LLC
12623,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210","Chadwell Supply- freon, gloves, photocell, range block,, tub diverter ,  basket strainers, tub and shower faucet",6730 - Supplies Repairs and Maintenance,Infinity Magnolia LLC - Magnolia Terrace Apartments,Chadwell Supply,Approved,David  Patino,11/04/2024,11/04/2024,,,No,No,921.85,921.85,921.85,921.85,Infinity Magnolia LLC
12658,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210","Edgar Tapia - Monument sign -8x4 individual  lettrs custom routed base on logo saying: Magnolia Terrace Apartments - Double sided , layout approved by customer with installion",1405 - Building Improvements,Infinity Magnolia LLC - Magnolia Terrace Apartments,"Tapia Guachamin, Edgar",Approved,Mordechai Levenberg,01/16/2025,11/06/2024,,,No,No,,"2,400.00",,,Infinity Magnolia LLC
12683,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",Jorge Oramas- Exterior lights added -4 LED 80 500k,1405 - Building Improvements,Infinity Magnolia LLC - Magnolia Terrace Apartments,"Oramas, Jorge",Exempt,,,11/07/2024,,,No,No,380.00,380.00,380.00,380.00,Infinity Magnolia LLC
12684,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",Jorge Oramas- Exterior lights added -Building  10 and 11 4 LED 80 500k,1405 - Building Improvements,Infinity Magnolia LLC - Magnolia Terrace Apartments,"Oramas, Jorge",Exempt,,,11/07/2024,,,No,No,380.00,380.00,380.00,380.00,Infinity Magnolia LLC
12686,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",Berlin - Tub resurfacing,6210 - Repair,255,Berlin Repairs and Resurfacing corp,Exempt,,,11/07/2024,,,No,No,140.00,140.00,140.00,140.00,Infinity Magnolia LLC
12688,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",Creative - Sewage backing up the main line in H building - Jetted manhole remove heavy grease build up,6210 - Repair,H3,"Creative Multi-Care, Inc",Approved,David  Patino,11/11/2024,11/07/2024,,,No,No,475.00,475.00,475.00,475.00,Infinity Magnolia LLC
12689,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210","Lowes Pro supply- quickset lite, scotch blue , fine  drywall, disc",6730 - Supplies Repairs and Maintenance,H6,Lowe's Pro Supply,Exempt,,,11/07/2024,,,No,No,53.55,53.55,53.55,53.55,Infinity Magnolia LLC
12695,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",Chadwell Supply- Golf Cart hub drum assembly  needed,6730 - Supplies Repairs and Maintenance,Infinity Magnolia LLC - Magnolia Terrace Apartments,Chadwell Supply,Exempt,,,11/07/2024,,,No,No,73.64,73.64,73.64,73.64,Infinity Magnolia LLC
12698,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",Nicolas - Golf cart repair - replace the computer board for luis cart,6210 - Repair,Infinity Magnolia LLC - Magnolia Terrace Apartments,"Nicolas Remodeling & Home Repair, LLC",Approved,David  Patino,11/11/2024,11/07/2024,,,No,No,700.00,700.00,700.00,700.00,Infinity Magnolia LLC
12724,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210","Chadwell supply- Kitchen faucet , 6 panel door , led flush fixture, slats, mini blinds, caulk",6730 - Supplies Repairs and Maintenance,Infinity Magnolia LLC - Magnolia Terrace Apartments,Chadwell Supply,Approved,David  Patino,11/08/2024,11/08/2024,,,No,No,662.98,691.35,662.98,662.98,Infinity Magnolia LLC
12728,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210","Chadwell Supply - cabinet savers, cabinet pulls, smoke detector, shower rod, shower head, privacy locks , towel bar set , led light fixtures, cover plates, headrails, blinds, hood range,",6730 - Supplies Repairs and Maintenance,219,,Approved,David  Patino,11/08/2024,11/08/2024,,,No,No,"1,575.30","1,075.30","1075.30, 230.00, 130.00, 140.00","1,075.30",Infinity Magnolia LLC
12728,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",,,219,,Approved,David  Patino,11/08/2024,11/08/2024,,,No,No,"1,575.30",0.00,"1075.30, 230.00, 130.00, 140.00",140.00,Infinity Magnolia LLC
12728,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",Berlin - resurface kitchen and bath countetops,6210 - Repair,219,,Approved,David  Patino,11/08/2024,11/08/2024,,,No,No,"1,575.30",240.00,"1075.30, 230.00, 130.00, 140.00",230.00,Infinity Magnolia LLC
12728,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",Berlin - Housekeeping,6251 - Cleaning Services,219,,Approved,David  Patino,11/08/2024,11/08/2024,,,No,No,"1,575.30",130.00,"1075.30, 230.00, 130.00, 140.00",130.00,Infinity Magnolia LLC
12729,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210","Berlin - Resurface tub , surround, countertops",6210 - Repair,257,,Approved,Mordechai Levenberg,11/12/2024,11/08/2024,,,No,No,"1,892.71",400.00,"1042.71, 850.00",400.00,Infinity Magnolia LLC
12729,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210","Chadwell Supply- Hood Range, vertical blinds, cordless blinds, smoke alarm cabinet pulls, 2 way registers, led fixtures, privacy locks, shower rod , shower head,",6730 - Supplies Repairs and Maintenance,257,,Approved,Mordechai Levenberg,11/12/2024,11/08/2024,,,No,No,"1,892.71","1,042.71","1042.71, 850.00","1,042.71",Infinity Magnolia LLC
12729,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",Berlin Housekeeping,6251 - Cleaning Services,257,,Approved,Mordechai Levenberg,11/12/2024,11/08/2024,,,No,No,"1,892.71",130.00,"1042.71, 850.00",,Infinity Magnolia LLC
12729,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",Berlin - Full Paint,6210 - Repair,257,,Approved,Mordechai Levenberg,11/12/2024,11/08/2024,,,No,No,"1,892.71",450.00,"1042.71, 850.00",450.00,Infinity Magnolia LLC
12732,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210","Chadwell Supply - Range hood, vertical blinds, mini blinds, smoke alram,cabinet pulls, led fixtures, privacy locks, showerhead, shower rod,",6730 - Supplies Repairs and Maintenance,288,,Approved,Mordechai Levenberg,12/09/2024,11/08/2024,,,No,No,"4,789.04",486.28,"486.28, 300.00, 400.00, 150.00, 3452.76",486.28,Infinity Magnolia LLC
12732,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",Southeast Flooring- 2/1 Plank T/O unit,1405 - Building Improvements,288,,Approved,Mordechai Levenberg,12/09/2024,11/08/2024,,,No,No,"4,789.04","2,183.20","486.28, 300.00, 400.00, 150.00, 3452.76","2,183.20",Infinity Magnolia LLC
12732,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210","Berlin - Resurface tub, surround, all countertops,",6210 - Repair,288,,Approved,Mordechai Levenberg,12/09/2024,11/08/2024,,,No,No,"4,789.04",400.00,"486.28, 300.00, 400.00, 150.00, 3452.76",400.00,Infinity Magnolia LLC
12732,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",Hrt - cleaning,6251 - Cleaning Services,288,,Approved,Mordechai Levenberg,12/09/2024,11/08/2024,,,No,No,"4,789.04",150.00,"486.28, 300.00, 400.00, 150.00, 3452.76",150.00,Infinity Magnolia LLC
12732,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",Diamond Painting - Full Paint,6210 - Repair,288,,Approved,Mordechai Levenberg,12/09/2024,11/08/2024,,,No,No,"4,789.04",300.00,"486.28, 300.00, 400.00, 150.00, 3452.76",300.00,Infinity Magnolia LLC
12732,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210","Southeast floors - sub floor repairs in Hall way 8x5, Bath 2x3,bed4x4,lr3x3,dr4x4",1405 - Building Improvements,288,,Approved,Mordechai Levenberg,12/09/2024,11/08/2024,,,No,No,"4,789.04","1,077.06","486.28, 300.00, 400.00, 150.00, 3452.76","1,269.56",Infinity Magnolia LLC
