Purchase Order Number,Property,Description,GL Account,Unit Name,Vendor,Approval Status,Last Approver,Last Approved On,Created At,Required By,Order Submitted Date,Received,Completed,Sum of Bills,Amount,All Bills,Billed Amount (Line Item),Property Name
14487,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",Diamond Painting-Full paint color change,6210 - Repair,47,,Approved,Mordechai Levenberg,02/08/2025,02/06/2025,,,No,No,"1,936.63",350.00,"1036.63, 400.00, 150.00, 350.00",350.00,Infinity Magnolia LLC
14487,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",Diamond- housekeeping,6251 - Cleaning Services,47,,Approved,Mordechai Levenberg,02/08/2025,02/06/2025,,,No,No,"1,936.63",150.00,"1036.63, 400.00, 150.00, 350.00",150.00,Infinity Magnolia LLC
14487,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210","Berlin - Tub  surround , kitchen and bath countertops resurfacing",6210 - Repair,47,,Approved,Mordechai Levenberg,02/08/2025,02/06/2025,,,No,No,"1,936.63",400.00,"1036.63, 400.00, 150.00, 350.00",400.00,Infinity Magnolia LLC
14501,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",PPg Paint - 2 -5 gallons of exterior oil base paint for finising monument sign and gates,6730 - Supplies Repairs and Maintenance,Infinity Magnolia LLC - Magnolia Terrace Apartments,PPG Paints,Approved,David  Patino,02/07/2025,02/06/2025,,,No,No,591.25,591.25,591.25,591.25,Infinity Magnolia LLC
14505,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",Lee and cates- 1x1/4 Clear tempered Glass and glazing labor,6210 - Repair,297,"Lee & Cates Glass, Inc.",Approved,David  Patino,02/11/2025,02/07/2025,,,No,No,623.70,623.70,623.70,623.70,Infinity Magnolia LLC
14506,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",Hd Supply - Floor commercial drain covers round 5',6730 - Supplies Repairs and Maintenance,Infinity Magnolia LLC - Magnolia Terrace Apartments,HD Supply Facilities Maintenance,Exempt,,,02/07/2025,,,No,No,54.38,54.38,54.38,54.38,Infinity Magnolia LLC
14508,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",quill - 3 tier condiment organizer,7420 - Office Supplies,Infinity Magnolia LLC - Magnolia Terrace Apartments,QUILL.COM,Exempt,,,02/07/2025,,,No,No,43.72,43.72,43.72,43.72,Infinity Magnolia LLC
14509,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210","chadwell Supply- Front door , freon and toilet flanges",1405 - Building Improvements,97,,Approved,David  Patino,02/07/2025,02/07/2025,,,No,No,707.79,339.00,707.79,339.00,Infinity Magnolia LLC
14509,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210","Chadwell Supply Freon R410A , Closet toilet flange",6730 - Supplies Repairs and Maintenance,Infinity Magnolia LLC - Magnolia Terrace Apartments,,Approved,David  Patino,02/07/2025,02/07/2025,,,No,No,707.79,368.79,707.79,368.79,Infinity Magnolia LLC
14572,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",WAS - FACKAHATCHEE GRASSES X10 for landscaping enhancement - monument sign and parking area,6249 - Landscaping Special Services,Infinity Magnolia LLC - Magnolia Terrace Apartments,"W.A.S Painting, LLC",Exempt,,,02/10/2025,,,No,No,240.00,240.00,240.00,240.00,Infinity Magnolia LLC
14589,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210","Chadwell Supply- cordless blinds, led light fixtures, slats , headrails , slab door , acetylene , privacy locks , towel bar",6730 - Supplies Repairs and Maintenance,57,,Approved,Mordechai Levenberg,02/12/2025,02/10/2025,,,No,No,"1,321.12",921.12,"921.12, 400.00",921.12,Infinity Magnolia LLC
14589,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",Berlin - Touch up pant,6210 - Repair,57,,Approved,Mordechai Levenberg,02/12/2025,02/10/2025,,,No,No,"1,321.12",250.00,"921.12, 400.00",,Infinity Magnolia LLC
14589,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210","Berlin - Tub resurfacing , surround kitchen and bath countertops",6210 - Repair,57,,Approved,Mordechai Levenberg,02/12/2025,02/10/2025,,,No,No,"1,321.12",400.00,"921.12, 400.00",400.00,Infinity Magnolia LLC
14589,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",Berlin - Housekeeping,6251 - Cleaning Services,57,,Approved,Mordechai Levenberg,02/12/2025,02/10/2025,,,No,No,"1,321.12",130.00,"921.12, 400.00",,Infinity Magnolia LLC
14598,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",A Plus - Quarterly City Required lift station cleaning,6210 - Repair,Infinity Magnolia LLC - Magnolia Terrace Apartments,A Plus Environmental Solutions,Approved,David  Patino,02/11/2025,02/11/2025,,,No,No,575.00,575.00,575.00,575.00,Infinity Magnolia LLC
14600,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210","creative- Jetted main sewer drain near unit 260 , tested and clear line",6210 - Repair,260,"Creative Multi-Care, Inc",Exempt,,,02/11/2025,,,No,No,300.00,300.00,300.00,300.00,Infinity Magnolia LLC
14602,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210","Lowe Pro Supply - trigger pat, blue duck tape, cu ft 50ft",6730 - Supplies Repairs and Maintenance,Infinity Magnolia LLC - Magnolia Terrace Apartments,Lowe's Pro Supply,Exempt,,,02/11/2025,,,No,No,172.14,172.14,172.14,172.14,Infinity Magnolia LLC
14684,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",Hd supply -36x78 and 48x78 steel sliding screen doors,6730 - Supplies Repairs and Maintenance,Infinity Magnolia LLC - Magnolia Terrace Apartments,HD Supply Facilities Maintenance,Approved,David  Patino,02/13/2025,02/13/2025,,,No,No,,723.91,,,Infinity Magnolia LLC
14700,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210","Chadwell - utility blade, thermostat, burner bowl, wall proctector, appliance  bulb, deadbolts, passage locks, basket strainers, slats, drywall screws, seat bolts , burner blocks, battery, paint brush, tub diverter, patio latch , wasp spray , golf cart ti",6730 - Supplies Repairs and Maintenance,Infinity Magnolia LLC - Magnolia Terrace Apartments,Chadwell Supply,Approved,David  Patino,02/13/2025,02/13/2025,,,No,No,"1,347.11","1,347.11",1347.11,"1,347.11",Infinity Magnolia LLC
14706,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",PPG Paint - 5 Gallons exterior paint-white trim,6730 - Supplies Repairs and Maintenance,Infinity Magnolia LLC - Magnolia Terrace Apartments,PPG Paints,Approved,David  Patino,02/13/2025,02/13/2025,,,No,No,468.15,468.15,468.15,468.15,Infinity Magnolia LLC
14708,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",Chadwell -30 Gallon Hot water heater,"1410 - Appliances, Furniture and Equipment",H37,Chadwell Supply,Approved,David  Patino,02/13/2025,02/13/2025,,,No,No,590.18,590.18,590.18,590.18,Infinity Magnolia LLC
14724,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",Ppg paint- 15 gallons interior  paint,6210 - Repair,47,PPG Paints,Exempt,,,02/13/2025,,,No,No,238.07,238.07,238.07,238.07,Infinity Magnolia LLC
14725,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",Ppg paint- 15 gallons interior  paint,6730 - Supplies Repairs and Maintenance,45,PPG Paints,Exempt,,,02/13/2025,,,No,No,238.07,238.07,238.07,238.07,Infinity Magnolia LLC
14842,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",Mizuno- ozone machine rental 4 days,6210 - Repair,24,"Mizuno Restoration , LLC",Exempt,,,02/18/2025,,,No,No,150.00,150.00,150.00,150.00,Infinity Magnolia LLC
14847,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210","Lowes - Plastic bypass door floor guide , bypass front rollers, byass back rollers, bypass hardware kit, homax spray texture gun, wall patch",6730 - Supplies Repairs and Maintenance,Infinity Magnolia LLC - Magnolia Terrace Apartments,Lowe's Pro Supply,Exempt,,,02/18/2025,,,No,No,277.68,277.68,277.68,277.68,Infinity Magnolia LLC
14877,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210","Creative -cut out behind the kitchen cabinet , drill through stud, bust out exterior concrete wall, install 20ft of 2'dwn for kitchen sink for 263 and 291 and concrete the 3'main drain line of unit outside",6210 - Repair,263,"Creative Multi-Care, Inc",Approved,David  Patino,02/19/2025,02/19/2025,,,No,No,"1,200.00","1,200.00",1200.00,"1,200.00",Infinity Magnolia LLC
14914,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",Appliance Source - Hotpoint 30' 4element Electric range,"1410 - Appliances, Furniture and Equipment",73,Appliance Source,Approved,David  Patino,03/03/2025,02/20/2025,,,No,No,560.61,560.61,560.61,560.61,Infinity Magnolia LLC
14943,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",Hd Supply - Fabricated window screens 2,6730 - Supplies Repairs and Maintenance,270,HD Supply Facilities Maintenance,Exempt,,,02/20/2025,,,No,No,36.27,36.27,36.27,36.27,Infinity Magnolia LLC
14945,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",Hd Supply - Fabricated window screens 3,6730 - Supplies Repairs and Maintenance,124,HD Supply Facilities Maintenance,Exempt,,,02/20/2025,,,No,No,48.20,48.20,48.20,48.20,Infinity Magnolia LLC
14963,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210","Chadwell  - rac , oven 3 for Frigidaire",6730 - Supplies Repairs and Maintenance,Infinity Magnolia LLC - Magnolia Terrace Apartments,Chadwell Supply,Exempt,,,02/21/2025,,,No,No,306.79,306.79,306.79,306.79,Infinity Magnolia LLC
14992,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210","Fire Tech - Annual Fire safety -Certified 139 extinguisher, recharge 12, replace 5, 7 Recond",6330 - Fire Safety,Infinity Magnolia LLC - Magnolia Terrace Apartments,Fire Tech Extinguisher Service & Safety Equipment Co. LLC,Approved,Mordechai Levenberg,03/06/2025,02/21/2025,,,No,No,"1,771.33","1,771.33",1771.33,"1,771.33",Infinity Magnolia LLC
14993,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210","Caribbean Waterlite Sales Corp-  Josh cleaning shield ,",6730 - Supplies Repairs and Maintenance,Infinity Magnolia LLC - Magnolia Terrace Apartments,,Approved,David  Patino,03/03/2025,02/21/2025,,,No,No,850.12,267.12,850.12,267.12,Infinity Magnolia LLC
14993,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",Caribbean Waterlite Sales Corp-  creto top seal,6730 - Supplies Repairs and Maintenance,Infinity Magnolia LLC - Magnolia Terrace Apartments,,Approved,David  Patino,03/03/2025,02/21/2025,,,No,No,850.12,583.00,850.12,583.00,Infinity Magnolia LLC
15022,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210","Chadwell- burner switch , door enforcers, butner blocks ,thermostat, silicone , acid, mailbox locks, sealant , tub and shower faucet toilet seat, pool closed signed , pool rope, plunger,",6730 - Supplies Repairs and Maintenance,Infinity Magnolia LLC - Magnolia Terrace Apartments,Chadwell Supply,Approved,Mordechai Levenberg,02/26/2025,02/24/2025,,,No,No,"1,597.19","1,597.19",1597.19,"1,597.19",Infinity Magnolia LLC
15023,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",lowes pro supply- 10 sheets of drywall  1/2 x8xp,6730 - Supplies Repairs and Maintenance,Infinity Magnolia LLC - Magnolia Terrace Apartments,Lowe's Pro Supply,Approved,David  Patino,03/03/2025,02/24/2025,,,No,No,527.40,238.51,527.40,207.40,Infinity Magnolia LLC
15023,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",lowes pro supply- 2Ct Ft premium red mulch,6730 - Supplies Repairs and Maintenance,Infinity Magnolia LLC - Magnolia Terrace Apartments,Lowe's Pro Supply,Approved,David  Patino,03/03/2025,02/24/2025,,,No,No,527.40,310.82,527.40,320.00,Infinity Magnolia LLC
15025,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",Edgar Tapia - 5 Metal one sided 12x18 future resident  signs,6730 - Supplies Repairs and Maintenance,Infinity Magnolia LLC - Magnolia Terrace Apartments,"Tapia Guachamin, Edgar",Exempt,,,02/24/2025,,,No,No,390.00,325.00,390.00,325.00,Infinity Magnolia LLC
15025,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",Edgar Tapia -1 one sided 12 x18 leasing office hours information  layout,6730 - Supplies Repairs and Maintenance,Infinity Magnolia LLC - Magnolia Terrace Apartments,"Tapia Guachamin, Edgar",Exempt,,,02/24/2025,,,No,No,390.00,65.00,390.00,65.00,Infinity Magnolia LLC
15027,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210","lowes pro supply- Rodent control brillo pads,",6730 - Supplies Repairs and Maintenance,Infinity Magnolia LLC - Magnolia Terrace Apartments,Lowe's Pro Supply,Exempt,,,02/24/2025,,,No,No,158.73,70.46,158.73,70.46,Infinity Magnolia LLC
15027,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",Utility wood replacement,6730 - Supplies Repairs and Maintenance,H22,Lowe's Pro Supply,Exempt,,,02/24/2025,,,No,No,158.73,27.25,158.73,27.25,Infinity Magnolia LLC
15027,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",lowes pro supply- Oval bath sink,6730 - Supplies Repairs and Maintenance,203,Lowe's Pro Supply,Exempt,,,02/24/2025,,,No,No,158.73,61.02,158.73,61.02,Infinity Magnolia LLC
15029,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",hd supply - Tri Paper tufpro painets mitt 12/cs,6730 - Supplies Repairs and Maintenance,Infinity Magnolia LLC - Magnolia Terrace Apartments,HD Supply Facilities Maintenance,Exempt,,,02/24/2025,,,No,No,54.69,54.69,54.69,54.69,Infinity Magnolia LLC
15030,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",Hd Supply - 2 Fabricated window screens ( 3 Bedroom ),6730 - Supplies Repairs and Maintenance,124,HD Supply Facilities Maintenance,Exempt,,,02/24/2025,,,No,No,26.19,26.19,26.19,26.19,Infinity Magnolia LLC
15042,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",Appliance source - Hot point  Fridge 15.6,"1410 - Appliances, Furniture and Equipment",123,Appliance Source,Approved,David  Patino,03/03/2025,02/24/2025,,,No,No,618.13,618.13,618.13,618.13,Infinity Magnolia LLC
15043,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",Appliance source - Hot point  Fridge 15.6,,92,Appliance Source,Approved,David  Patino,03/03/2025,02/24/2025,,,No,No,618.13,618.13,618.13,618.13,Infinity Magnolia LLC
15051,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210","creative - Clean storm drain with jett hose  to remove leaves  and dirt dig out clean walls and clean lines , Make sure the drains are good , pick  trash and clean work area",6210 - Repair,Infinity Magnolia LLC - Magnolia Terrace Apartments,"Creative Multi-Care, Inc",Approved,David  Patino,03/03/2025,02/24/2025,,,No,No,"1,250.00","1,250.00",1250.00,"1,250.00",Infinity Magnolia LLC
15070,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210","Chadwell - cordless blinds, Led interior fixture bedroom ,headrails",6730 - Supplies Repairs and Maintenance,77,,Exempt,,,02/25/2025,,,No,No,322.93,197.93,"197.93, 125.00",197.93,Infinity Magnolia LLC
15070,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",Hrt - Cleaning,6251 - Cleaning Services,77,,Exempt,,,02/25/2025,,,No,No,322.93,150.00,"197.93, 125.00",125.00,Infinity Magnolia LLC
15071,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210","Chadwell supply- tub stopper, blinds, headrails , blinds",6730 - Supplies Repairs and Maintenance,218,,Approved,David  Patino,02/26/2025,02/25/2025,,,No,No,"1,269.24",119.24,"119.24, 300.00, 350.00, 100.00, 400.00",119.24,Infinity Magnolia LLC
15071,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",Diamond - full Paint,6210 - Repair,218,,Approved,David  Patino,02/26/2025,02/25/2025,,,No,No,"1,269.24",300.00,"119.24, 300.00, 350.00, 100.00, 400.00",350.00,Infinity Magnolia LLC
15071,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210","Berlin - Resurface tub surround, bath and kitchen countetops",6210 - Repair,218,,Approved,David  Patino,02/26/2025,02/25/2025,,,No,No,"1,269.24",400.00,"119.24, 300.00, 350.00, 100.00, 400.00",400.00,Infinity Magnolia LLC
15071,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",Diamond- Housekeeping,6251 - Cleaning Services,218,,Approved,David  Patino,02/26/2025,02/25/2025,,,No,No,"1,269.24",150.00,"119.24, 300.00, 350.00, 100.00, 400.00",100.00,Infinity Magnolia LLC
15071,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",Mizuno - Trash out,6210 - Repair,218,,Approved,David  Patino,02/26/2025,02/25/2025,,,No,No,"1,269.24",350.00,"119.24, 300.00, 350.00, 100.00, 400.00",300.00,Infinity Magnolia LLC
15074,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210","Southeast floors-2/1 Plank in  both Bedrooms and closets only 359.92 sq ft , quarter round, transition  and floor prep  Asset # 1787",1405 - Building Improvements,H28,,Approved,Mordechai Levenberg,03/07/2025,02/25/2025,,,No,No,"2,344.29","1,061.59","600.00, 282.70, 1061.59, 400.00","1,061.59",Infinity Magnolia LLC
15074,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210","chadwell - sink savers, privacy locks, blinds, rangehood",6730 - Supplies Repairs and Maintenance,H28,,Approved,Mordechai Levenberg,03/07/2025,02/25/2025,,,No,No,"2,344.29",282.70,"600.00, 282.70, 1061.59, 400.00",282.70,Infinity Magnolia LLC
15074,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210",Mizuno- Trash Out full unit,6210 - Repair,H28,,Approved,Mordechai Levenberg,03/07/2025,02/25/2025,,,No,No,"2,344.29",600.00,"600.00, 282.70, 1061.59, 400.00",600.00,Infinity Magnolia LLC
15074,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210","Berlin - Tub surround, resurfacing , kitchen and bath countertops",6210 - Repair,H28,,Approved,Mordechai Levenberg,03/07/2025,02/25/2025,,,No,No,"2,344.29",400.00,"600.00, 282.70, 1061.59, 400.00",400.00,Infinity Magnolia LLC
15074,"Infinity Magnolia LLC - Magnolia Terrace Apartments - 2045 Jammes Rd Jacksonville, FL 32210","Berlin - full paint with cabinets , entry door and breezway",6210 - Repair,H28,,Approved,Mordechai Levenberg,03/07/2025,02/25/2025,,,No,No,"2,344.29",450.00,"600.00, 282.70, 1061.59, 400.00",,Infinity Magnolia LLC
